league_division,match_date,home_team,away_team,full_time_home_team_goals,full_time_away_team_goals,full_time_result,half_time_home_team_goals,half_time_away_team_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
sp2,2021-02-27,castellon,las palmas,4,0,h,1,0,h,,8,11,6,4,13,14,3,3,2,6,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-27,logrones,mallorca,0,1,a,0,1,a,,12,6,1,1,15,15,4,3,1,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-28,fuenlabrada,girona,1,1,d,0,1,a,,19,5,4,2,14,23,12,1,6,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-28,sp gijon,espanol,1,1,d,1,1,d,,3,9,2,4,13,12,1,3,4,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-28,tenerife,alcorcon,3,1,h,0,0,d,,6,6,4,2,13,19,3,3,3,3,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-28,oviedo,zaragoza,1,0,h,0,0,d,,8,9,3,1,14,17,4,6,1,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-03,mirandes,malaga,1,0,h,0,0,d,,4,14,1,3,13,13,3,9,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-03,espanol,oviedo,1,1,d,1,0,h,,8,11,3,3,15,19,5,1,1,3,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-06-03,zaragoza,tenerife,1,0,h,1,0,h,,11,11,5,5,14,16,4,5,0,5,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-06-03,las palmas,vallecano,1,1,d,0,1,a,,11,12,3,2,15,14,4,5,1,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-06-03,leganes,castellon,0,0,d,0,0,d,,9,6,1,2,20,17,3,5,1,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-06-03,albacete,logrones,1,1,d,0,0,d,,11,5,3,2,17,17,5,4,5,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-07-03,malaga,sabadell,2,0,h,0,0,d,,16,9,7,2,16,13,6,5,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-07-03,ponferradina,sp gijon,2,2,d,0,1,a,,6,11,4,6,14,16,2,3,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-07-03,mallorca,cartagena,2,1,h,1,0,h,,9,6,3,3,11,19,7,1,3,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-07-03,girona,almeria,0,1,a,0,0,d,,6,12,3,6,18,18,1,4,1,4,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-08-03,alcorcon,mirandes,4,0,h,0,0,d,,11,5,6,2,10,10,5,7,1,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-08-03,lugo,fuenlabrada,0,0,d,0,0,d,,9,8,0,3,10,12,2,3,0,5,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-12-03,cartagena,ponferradina,1,1,d,1,0,h,,9,9,2,2,18,9,2,6,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-12-03,vallecano,zaragoza,3,2,h,1,2,a,,15,9,4,3,21,18,4,3,4,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-13,fuenlabrada,las palmas,1,2,a,1,1,d,,15,11,4,4,18,19,6,1,3,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-13,girona,lugo,1,1,d,0,1,a,,18,13,2,5,18,10,9,5,2,4,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-13,castellon,sabadell,2,1,h,1,0,h,,7,13,3,3,12,11,2,3,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-13,mirandes,espanol,2,2,d,1,1,d,,16,9,8,3,17,16,6,4,0,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-14,logrones,malaga,0,1,a,0,1,a,,6,9,1,3,17,11,4,3,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-14,sp gijon,mallorca,2,0,h,1,0,h,,8,12,4,3,15,11,3,6,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-14,tenerife,albacete,2,0,h,0,0,d,,12,5,3,1,16,15,6,2,2,5,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-14,oviedo,leganes,1,3,a,0,1,a,,7,8,1,4,15,20,5,4,4,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-15,almeria,alcorcon,0,0,d,0,0,d,,11,5,5,2,14,12,3,4,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-19,las palmas,girona,1,2,a,1,0,h,,11,8,6,4,14,27,2,2,2,4,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-20,sabadell,sp gijon,1,1,d,1,0,h,,8,12,4,6,16,15,3,2,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-20,mallorca,oviedo,0,0,d,0,0,d,,15,9,3,3,10,15,6,4,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-20,leganes,fuenlabrada,0,2,a,0,0,d,,9,13,2,5,20,24,2,7,1,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-20,espanol,logrones,4,0,h,3,0,h,,22,3,12,0,14,14,8,4,0,3,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-21,ponferradina,almeria,2,1,h,0,1,a,,18,14,4,5,13,14,7,6,3,5,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-21,malaga,tenerife,1,1,d,1,0,h,,2,16,1,7,19,14,2,7,2,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-21,lugo,castellon,0,0,d,0,0,d,,20,4,6,2,9,18,4,3,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-21,alcorcon,vallecano,0,3,a,0,2,a,,6,11,1,4,17,17,3,5,1,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-22,albacete,cartagena,2,0,h,1,0,h,,8,12,4,1,17,8,2,4,1,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-22,zaragoza,mirandes,1,0,h,1,0,h,,11,10,5,3,18,13,4,4,1,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-26,sp gijon,alcorcon,0,0,d,0,0,d,,11,9,3,4,13,8,2,5,0,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-26,castellon,espanol,1,3,a,1,2,a,,4,21,2,6,11,16,1,8,2,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-27,oviedo,ponferradina,1,1,d,1,1,d,,10,6,4,3,9,13,6,3,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-27,almeria,leganes,1,1,d,0,0,d,,25,13,12,6,9,11,4,1,3,3,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-27,cartagena,malaga,1,1,d,1,0,h,,10,11,4,5,17,10,7,5,3,5,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-27,logrones,zaragoza,1,1,d,1,0,h,,4,8,2,2,17,12,3,2,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-28,lugo,sabadell,0,1,a,0,1,a,,6,12,3,2,13,21,4,3,2,4,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-28,girona,albacete,2,1,h,0,0,d,,10,9,4,2,14,13,2,4,4,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-28,tenerife,las palmas,1,1,d,1,1,d,,12,11,3,2,19,13,8,2,4,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-29,fuenlabrada,mallorca,4,1,h,3,0,h,,13,10,9,4,21,16,4,8,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-30,alcorcon,oviedo,1,1,d,1,0,h,,6,11,1,3,13,9,4,6,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-30,malaga,almeria,0,3,a,0,2,a,,17,9,3,4,12,17,4,1,1,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-30,ponferradina,logrones,2,2,d,0,1,a,,13,12,2,7,10,13,4,4,0,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-30,vallecano,sp gijon,0,1,a,0,1,a,,17,9,7,2,9,9,9,4,2,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-31,albacete,castellon,0,1,a,0,0,d,,16,10,7,3,14,11,8,4,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-31,sabadell,girona,2,2,d,2,1,h,,8,15,5,7,17,21,1,6,4,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-04,espanol,fuenlabrada,4,0,h,3,0,h,,18,6,4,2,19,16,10,0,2,4,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-04,mallorca,leganes,1,0,h,1,0,h,,8,11,3,3,22,15,3,2,3,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-04,las palmas,lugo,6,1,h,3,1,h,,22,6,11,3,18,13,4,1,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-04,zaragoza,cartagena,0,0,d,0,0,d,,9,6,1,3,13,18,5,7,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-04,almeria,vallecano,0,1,a,0,0,d,,7,10,2,3,20,15,4,2,6,4,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-04,logrones,tenerife,1,0,h,0,0,d,,7,8,1,2,14,16,2,8,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-04,girona,ponferradina,3,1,h,1,0,h,,11,8,4,4,12,12,2,6,0,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-04,castellon,oviedo,1,0,h,0,0,d,,2,16,0,2,11,18,0,5,2,5,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-04,sp gijon,mirandes,1,2,a,0,0,d,,13,10,2,7,13,14,9,4,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-04,albacete,espanol,0,3,a,0,1,a,,8,9,2,6,11,16,5,3,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-04,leganes,sabadell,2,1,h,2,0,h,,10,15,4,6,12,11,1,8,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-04,lugo,malaga,0,1,a,0,0,d,,10,9,3,3,16,12,8,4,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-04,las palmas,mallorca,1,1,d,0,1,a,,15,11,2,3,14,14,5,6,0,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-04,cartagena,alcorcon,2,1,h,2,0,h,,9,11,4,4,17,17,5,7,3,6,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-04,fuenlabrada,zaragoza,0,1,a,0,0,d,,10,8,4,2,15,14,5,3,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-09-04,tenerife,sp gijon,1,0,h,0,0,d,,10,11,4,1,8,13,2,5,2,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-10-04,ponferradina,fuenlabrada,0,0,d,0,0,d,,7,13,2,5,14,18,4,2,1,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-10-04,oviedo,las palmas,0,0,d,0,0,d,,11,4,4,0,12,15,4,2,4,2,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-10-04,vallecano,girona,2,1,h,1,1,d,,13,11,8,2,16,17,5,4,4,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-11-04,malaga,albacete,2,0,h,1,0,h,,9,8,2,4,16,12,2,5,0,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-11-04,zaragoza,almeria,2,1,h,1,1,d,,10,17,3,3,14,11,3,4,2,6,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-11-04,mallorca,lugo,2,0,h,1,0,h,,11,8,3,2,16,11,3,4,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-11-04,mirandes,logrones,0,1,a,0,0,d,,8,13,4,5,11,14,4,5,0,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-11-04,sabadell,cartagena,1,1,d,1,0,h,,5,16,2,4,16,15,3,6,1,3,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-11-04,espanol,leganes,2,1,h,1,0,h,,13,11,9,2,16,16,5,7,0,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-12-04,alcorcon,castellon,2,1,h,1,1,d,,16,7,7,3,9,16,1,2,4,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-14,vallecano,mirandes,0,1,a,0,0,d,,9,21,2,8,8,12,2,1,3,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-16,fuenlabrada,sabadell,2,2,d,0,1,a,,18,6,7,2,13,15,6,5,1,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-16,girona,zaragoza,3,0,h,1,0,h,,11,13,5,1,16,6,11,4,4,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-17,lugo,alcorcon,1,3,a,0,1,a,,7,14,1,5,12,7,2,9,0,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-17,castellon,mallorca,1,0,h,1,0,h,,9,18,3,6,22,13,2,9,4,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-17,las palmas,malaga,1,1,d,0,0,d,,12,7,6,3,18,12,7,3,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-17,sp gijon,oviedo,0,1,a,0,1,a,,10,8,4,3,8,15,5,2,1,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-18,albacete,mirandes,1,0,h,0,0,d,,10,6,2,3,10,15,8,2,1,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-18,logrones,vallecano,0,0,d,0,0,d,,9,17,3,6,28,20,5,6,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-18,cartagena,tenerife,0,0,d,0,0,d,,14,5,2,2,17,19,5,4,5,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-19,leganes,ponferradina,1,1,d,1,0,h,,11,7,4,3,20,12,8,3,5,3,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-19,almeria,espanol,1,1,d,0,0,d,,8,7,2,3,23,12,4,7,1,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-21,mirandes,tenerife,0,0,d,0,0,d,,10,10,4,0,12,17,2,6,1,5,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-23,zaragoza,sp gijon,0,0,d,0,0,d,,10,8,2,3,13,15,2,6,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-24,logrones,cartagena,0,1,a,0,0,d,,10,8,2,3,13,11,4,4,3,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-24,malaga,fuenlabrada,0,1,a,0,1,a,,8,16,0,6,15,18,6,5,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-24,espanol,las palmas,4,0,h,3,0,h,,21,6,7,1,17,11,5,6,2,3,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-24,ponferradina,lugo,2,0,h,1,0,h,,16,5,6,1,12,14,6,4,2,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-25,oviedo,girona,0,1,a,0,0,d,,4,7,0,2,16,11,3,3,5,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-25,mirandes,almeria,1,1,d,1,1,d,,9,15,2,8,15,17,5,6,2,5,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-25,alcorcon,leganes,1,2,a,1,1,d,,5,9,2,4,19,13,1,6,5,4,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-25,tenerife,castellon,1,1,d,1,0,h,,11,8,6,2,13,15,3,9,4,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-26,vallecano,albacete,2,2,d,1,0,h,,5,8,2,5,12,14,3,3,7,1,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-26,sabadell,mallorca,1,0,h,1,0,h,,4,18,3,3,16,12,3,6,0,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-04-30,lugo,zaragoza,2,2,d,1,0,h,,7,18,2,7,25,13,5,10,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-05,girona,tenerife,1,0,h,1,0,h,,9,10,3,0,8,17,4,9,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-05,almeria,oviedo,2,2,d,2,0,h,,8,7,5,4,13,15,8,1,2,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-01-05,mallorca,mirandes,2,1,h,1,0,h,,9,10,5,2,12,11,4,7,3,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-05,fuenlabrada,cartagena,2,1,h,1,0,h,,12,14,5,1,9,12,4,7,1,1,2,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-05,espanol,malaga,3,0,h,2,0,h,,11,9,5,1,12,13,5,5,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-05,castellon,logrones,0,0,d,0,0,d,,8,16,0,2,16,12,0,6,1,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-05,leganes,sp gijon,0,0,d,0,0,d,,14,8,3,2,12,17,6,4,3,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-02-05,las palmas,ponferradina,2,0,h,1,0,h,,8,6,4,1,18,10,1,2,1,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-05,sabadell,vallecano,2,0,h,0,0,d,,5,19,2,3,18,12,3,8,4,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-03-05,albacete,alcorcon,0,1,a,0,1,a,,8,4,1,2,19,15,4,1,3,1,2,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-07-05,tenerife,almeria,0,1,a,0,0,d,,10,16,3,7,15,18,4,6,3,2,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-08-05,ponferradina,albacete,0,1,a,0,1,a,,14,5,3,2,12,16,4,2,4,3,1,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-08-05,zaragoza,espanol,0,0,d,0,0,d,,8,8,3,4,14,7,5,4,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-08-05,alcorcon,las palmas,0,0,d,0,0,d,,12,11,3,6,9,15,5,2,2,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-08-05,malaga,mallorca,1,1,d,1,1,d,,10,9,3,6,15,16,1,6,3,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-09-05,mirandes,fuenlabrada,2,1,h,1,1,d,,12,9,4,4,17,14,2,5,3,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-09-05,oviedo,sabadell,2,1,h,2,1,h,,11,10,5,3,17,13,2,5,3,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-09-05,cartagena,castellon,1,0,h,0,0,d,,10,3,3,2,17,14,5,3,2,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-09-05,logrones,girona,1,4,a,0,2,a,,7,12,1,7,12,14,3,4,5,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-10-05,vallecano,leganes,1,1,d,0,1,a,,12,6,5,3,18,26,6,5,3,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-10-05,sp gijon,lugo,1,0,h,0,0,d,,13,7,5,1,10,17,2,0,3,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-14,espanol,cartagena,0,2,a,0,1,a,,7,6,2,3,19,2,3,1,2,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-15,castellon,ponferradina,0,2,a,0,1,a,,25,13,5,7,12,11,8,5,3,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-15,lugo,mirandes,2,1,h,0,1,a,,7,15,4,3,12,9,3,5,2,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-15,almeria,albacete,1,1,d,1,1,d,,18,5,6,3,17,13,11,1,2,5,0,1,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-15,las palmas,zaragoza,0,2,a,0,1,a,,21,10,9,6,17,11,7,3,1,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-16,sabadell,tenerife,0,2,a,0,1,a,,8,10,0,4,15,11,7,4,5,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-16,fuenlabrada,vallecano,1,2,a,0,2,a,,4,12,1,7,12,19,3,8,6,2,2,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-16,mallorca,alcorcon,2,0,h,1,0,h,,9,8,4,1,17,16,3,1,3,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-16,leganes,logrones,3,0,h,1,0,h,,8,9,7,3,17,10,3,4,2,0,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-17,oviedo,malaga,1,0,h,0,0,d,,4,6,2,1,17,13,3,1,5,4,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-17,girona,sp gijon,1,0,h,1,0,h,,11,7,5,3,15,12,7,1,0,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-18,cartagena,almeria,3,2,h,1,1,d,,7,7,5,3,16,13,7,2,5,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-18,albacete,lugo,1,1,d,1,1,d,,13,11,5,3,9,22,4,4,3,3,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-18,ponferradina,espanol,1,4,a,0,2,a,,13,20,3,7,15,11,8,8,5,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-19,alcorcon,sabadell,2,0,h,1,0,h,,3,8,2,3,12,17,2,4,1,2,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
sp2,2021-05-19,logrones,fuenlabrada,1,0,h,0,0,d,,11,12,3,3,15,9,5,5,4,1,0,0,../../data/external/national leagues\season 2020-2021\sp2_la liga 2_2020-2021.csv
